team,pos,id,tour,prizeusd,start,startelo,end,endelo
zenith,1,iceiceice,AMD Premier League Season 1,5000,06/05/2013,1086.3529079974548,15/05/2013,1196.4697062428497
zenith,2,xfreedom,AMD Premier League Season 1,5000,06/05/2013,1086.3529079974548,15/05/2013,1196.4697062428497
zenith,3,xy,AMD Premier League Season 1,5000,06/05/2013,1086.3529079974548,15/05/2013,1196.4697062428497
zenith,4,yamateh,AMD Premier League Season 1,5000,06/05/2013,1086.3529079974548,15/05/2013,1196.4697062428497
zenith,5,ice haslink,AMD Premier League Season 1,5000,06/05/2013,1086.3529079974548,15/05/2013,1196.4697062428497
mufc,1,dabeliuteef,AMD Premier League Season 1,5000,06/05/2013,,15/05/2013,
mufc,2,fzfz,AMD Premier League Season 1,5000,06/05/2013,,15/05/2013,
mufc,3,toofuckinggood,AMD Premier League Season 1,5000,06/05/2013,,15/05/2013,
mufc,4,ling,AMD Premier League Season 1,5000,06/05/2013,,15/05/2013,
mufc,5,winter,AMD Premier League Season 1,5000,06/05/2013,,15/05/2013,
mineski亿鼎博,1,bison,AMD Premier League Season 1,5000,06/05/2013,,15/05/2013,
mineski亿鼎博,2,jhoven,AMD Premier League Season 1,5000,06/05/2013,,15/05/2013,
mineski亿鼎博,3,mas,AMD Premier League Season 1,5000,06/05/2013,,15/05/2013,
mineski亿鼎博,4,owa,AMD Premier League Season 1,5000,06/05/2013,,15/05/2013,
mineski亿鼎博,5,gio,AMD Premier League Season 1,5000,06/05/2013,,15/05/2013,
mithtrust,1,lakelz,AMD Premier League Season 1,5000,06/05/2013,,15/05/2013,
mithtrust,2,aabbaa,AMD Premier League Season 1,5000,06/05/2013,,15/05/2013,
mithtrust,3,r5r5,AMD Premier League Season 1,5000,06/05/2013,,15/05/2013,
mithtrust,4,tnk,AMD Premier League Season 1,5000,06/05/2013,,15/05/2013,
mithtrust,5,feimao,AMD Premier League Season 1,5000,06/05/2013,,15/05/2013,
risingstars,1,rabbit,AMD Premier League Season 1,5000,06/05/2013,,15/05/2013,
risingstars,2,air,AMD Premier League Season 1,5000,06/05/2013,,15/05/2013,
risingstars,3,mofi,AMD Premier League Season 1,5000,06/05/2013,,15/05/2013,
risingstars,4,xdd,AMD Premier League Season 1,5000,06/05/2013,,15/05/2013,
risingstars,5,super haslink,AMD Premier League Season 1,5000,06/05/2013,,15/05/2013,
tongfu,1,hao,AMD Premier League Season 1,5000,06/05/2013,,15/05/2013,
tongfu,2,mu,AMD Premier League Season 1,5000,06/05/2013,,15/05/2013,
tongfu,3,kingj,AMD Premier League Season 1,5000,06/05/2013,,15/05/2013,
tongfu,4,banana,AMD Premier League Season 1,5000,06/05/2013,,15/05/2013,
tongfu,5,sansheng,AMD Premier League Season 1,5000,06/05/2013,,15/05/2013,
invictusgaming,1,zhou,Dota 2 Super League,163050,10/05/2013,1204.6662300205764,06/07/2013,1240.0846103486078
invictusgaming,2,ferrari_430,Dota 2 Super League,163050,10/05/2013,1204.6662300205764,06/07/2013,1240.0846103486078
invictusgaming,3,yyf,Dota 2 Super League,163050,10/05/2013,1204.6662300205764,06/07/2013,1240.0846103486078
invictusgaming,4,chuan,Dota 2 Super League,163050,10/05/2013,1204.6662300205764,06/07/2013,1240.0846103486078
invictusgaming,5,faith,Dota 2 Super League,163050,10/05/2013,1204.6662300205764,06/07/2013,1240.0846103486078
lgdgaming,1,sylar,Dota 2 Super League,163050,10/05/2013,1068.6439941764081,06/07/2013,1349.2101816859158
lgdgaming,2,yao,Dota 2 Super League,163050,10/05/2013,1068.6439941764081,06/07/2013,1349.2101816859158
lgdgaming,3,xiao8,Dota 2 Super League,163050,10/05/2013,1068.6439941764081,06/07/2013,1349.2101816859158
lgdgaming,4,dd,Dota 2 Super League,163050,10/05/2013,1068.6439941764081,06/07/2013,1349.2101816859158
lgdgaming,5,ddc,Dota 2 Super League,163050,10/05/2013,1068.6439941764081,06/07/2013,1349.2101816859158
teamdk,1,burning,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
teamdk,2,super,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
teamdk,3,rotk,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
teamdk,4,qqq,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
teamdk,5,mmy,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
vicigaming,1,zsmj,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
vicigaming,2,cty,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
vicigaming,3,xtt,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
vicigaming,4,fy,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
vicigaming,5,fenrir,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
tongfu,1,hao,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
tongfu,2,mu,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
tongfu,3,kingj,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
tongfu,4,banana,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
tongfu,5,sansheng,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
forlove,1,cz,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
forlove,2,hanci,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
forlove,3,8gk,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
forlove,4,zippo,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
forlove,5,幽,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
risingstars,1,rabbit,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
risingstars,2,air,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
risingstars,3,mofi,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
risingstars,4,super haslink,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
risingstars,5,xdd,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
rattlesnake,1,luo,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
rattlesnake,2,kabu,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
rattlesnake,3,icy,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
rattlesnake,4,lanm,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
rattlesnake,5,sag,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
lgdinternational,1,pajkatt,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
lgdinternational,2,g,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
lgdinternational,3,misery,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
lgdinternational,4,brax,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
lgdinternational,5,1437,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
orangeesports,1,kyxy,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
orangeesports,2,mushi,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
orangeesports,3,ohaiyo,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
orangeesports,4,xtinct,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
orangeesports,5,net haslink,Dota 2 Super League,163050,10/05/2013,,06/07/2013,
firstdeparture,1,chibix,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
firstdeparture,2,poloson,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
firstdeparture,3,hana,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
firstdeparture,4,lubby,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
firstdeparture,5,kai,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
mineski亿鼎博,1,julz,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
mineski亿鼎博,2,jhoven,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
mineski亿鼎博,3,jessievash,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
mineski亿鼎博,4,bimbo,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
mineski亿鼎博,5,owa,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
zenith,1,yamateh,Rapture Gaming Network League 2013/2014,15200,18/05/2013,1192.4556946248892,08/12/2013,1052.2741245565132
zenith,2,xy,Rapture Gaming Network League 2013/2014,15200,18/05/2013,1192.4556946248892,08/12/2013,1052.2741245565132
zenith,3,iceiceice,Rapture Gaming Network League 2013/2014,15200,18/05/2013,1192.4556946248892,08/12/2013,1052.2741245565132
zenith,4,xfreedom,Rapture Gaming Network League 2013/2014,15200,18/05/2013,1192.4556946248892,08/12/2013,1052.2741245565132
zenith,5,ice haslink,Rapture Gaming Network League 2013/2014,15200,18/05/2013,1192.4556946248892,08/12/2013,1052.2741245565132
awake,1,toy,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
awake,2,boombell,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
mithtrust,1,lakelz,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
mithtrust,2,aabbaa,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
mithtrust,3,tnk,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
mithtrust,4,feimao,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
mithtrust,5,r5r5,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
orangeesports,1,winter,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
orangeesports,2,yamateh,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
orangeesports,3,tfg,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
orangeesports,4,ling,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
orangeesports,5,sharky,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
titan,1,kyxy,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
titan,2,ohaiyo,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
titan,3,ice haslink,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
titan,4,xtinct,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
titan,5,net haslink,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
rattlesnake,1,luo,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
rattlesnake,2,kabu,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
rattlesnake,3,icy,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
rattlesnake,4,lanm,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
rattlesnake,5,sag,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
risingstars,1,rabbit,Rapture Gaming Network League 2013/2014,15200,18/05/2013,,08/12/2013,
